ResponseId,Init,Title,id,sameanswer,answer,clean_answer,varnum,clean_answer_finer,final_answer,review_notes,fullquestion,abbr,Group,clean_group,ESnum,qnum,ES,survey_order,qa_note,rev1init,rev2init,revorder,keep,ctw_notes
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_15_1,FALSE,number of species 'in danger',number of species 'in danger',1,TEST_VALUE,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Maintenance of options [e.g. benefits (including those of future generation... - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes] - Response 1: Separate by commas",Response,,,15,Q12,MaintainOpts,87,,JL,TK,1,1,
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_15_1,FALSE,speciesin danger category,speciesin danger category,1,TEST_VALUE,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Maintenance of options [e.g. benefits (including those of future generation... - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes] - Response 1: Separate by commas",Response,,,15,Q12,MaintainOpts,87,,JL,TK,2,0,
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_16_1,FALSE,"number of national reserves, visits to national reserves/parks, evolution of populations, generation of scientific knowledge, human and agricultural water consumption(access), human disease prevalence(6+types), people displacement",evolution of populations,3,TEST_VALUE,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Cultural Services, including Physical and psychological experiences ##do we... - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking] - Response 1: Separate by commas",Response,,,16,Q12,CulturePsych,89,,JL,TK,1,1,
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_16_1,FALSE,"number of national reserves, visits to national reserves/parks, evolution of populations, generation of scientific knowledge, human and agricultural water consumption(access), human disease prevalence(6+types), people displacement",generation of scientific knowledge,4,human knowledge,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Cultural Services, including Physical and psychological experiences ##do we... - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking] - Response 1: Separate by commas",Response,,,16,Q12,CulturePsych,89,,JL,TK,1,1,
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_16_1,FALSE,"number of national reserves, visits to national reserves/parks, evolution of populations, generation of scientific knowledge, human and agricultural water consumption(access), human disease prevalence(6+types), people displacement",human and agricultural water consumption(access),5,"characteristics of human population, land cover",,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Cultural Services, including Physical and psychological experiences ##do we... - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking] - Response 1: Separate by commas",Response,,,16,Q12,CulturePsych,89,,JL,TK,1,1,
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_16_1,FALSE,"number of national reserves, visits to national reserves/parks, evolution of populations, generation of scientific knowledge, human and agricultural water consumption(access), human disease prevalence(6+types), people displacement",human disease prevalence(6+types),6,human health,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Cultural Services, including Physical and psychological experiences ##do we... - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking] - Response 1: Separate by commas",Response,,,16,Q12,CulturePsych,89,,JL,TK,1,1,
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_16_1,FALSE,"number of national reserves, visits to national reserves/parks, evolution of populations, generation of scientific knowledge, human and agricultural water consumption(access), human disease prevalence(6+types), people displacement",number of national reserves,1,exploitation/harvest,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Cultural Services, including Physical and psychological experiences ##do we... - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking] - Response 1: Separate by commas",Response,,,16,Q12,CulturePsych,89,,JL,TK,1,1,
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_16_1,FALSE,"number of national reserves, visits to national reserves/parks, evolution of populations, generation of scientific knowledge, human and agricultural water consumption(access), human disease prevalence(6+types), people displacement",people displacement,7,TEST_VALUE,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Cultural Services, including Physical and psychological experiences ##do we... - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking] - Response 1: Separate by commas",Response,,,16,Q12,CulturePsych,89,,JL,TK,1,1,
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_16_1,FALSE,"number of national reserves, visits to national reserves/parks, evolution of populations, generation of scientific knowledge, human and agricultural water consumption(access), human disease prevalence(6+types), people displacement",visits to national reserves/parks,2,TEST_VALUE,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Cultural Services, including Physical and psychological experiences ##do we... - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking] - Response 1: Separate by commas",Response,,,16,Q12,CulturePsych,89,,JL,TK,1,1,
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.1_16_1,FALSE,visitors to national reserves/parks,visitors to national reserves/parks,1,TEST_VALUE,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Cultural Services, including Physical and psychological experiences ##do we... - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking] - Response 1: Separate by commas",Response,,,16,Q12,CulturePsych,89,,JL,TK,2,0,
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.2_1,FALSE,Other,Other,1,Other,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Habitat creation and maintenance,Driver,Env,Env,1,Q12,HabCreate,91,,JL,TK,1,1,
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.2_1,FALSE,,,,,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Habitat creation and maintenance,Driver,Env,,1,Q12,HabCreate,91,,JL,TK,2,0,
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.2_4,FALSE,Other,Other,1,Other,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Env,Env,4,Q12,ClimReg,94,,JL,TK,1,1,
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.2_4,FALSE,,,,,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Env,,4,Q12,ClimReg,94,,JL,TK,2,0,
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.2_6,FALSE,Other,Other,1,Other,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Env,Env,6,Q12,freshWQReg,96,,JL,TK,1,1,
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.2_6,FALSE,,,,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater quantity, location and timing [e.g. flow of surface and groundwater used for drinking, irrigation]",Driver,Env,,6,Q12,freshWQReg,96,,JL,TK,2,0,
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.2_7,FALSE,Other,Other,1,Other,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Env,Env,7,Q12,coastWQReg,97,,JL,TK,1,1,
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.2_7,FALSE,,,,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Env,,7,Q12,coastWQReg,97,,JL,TK,2,0,
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.2_9,FALSE,Other,Other,1,Other,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",Driver,Env,Env,9,Q12,Hazards,99,,JL,TK,1,1,
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.2_9,FALSE,,,,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",Driver,Env,,9,Q12,Hazards,99,,JL,TK,2,0,
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.2_11,FALSE,Other,Other,1,Other,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood]",Driver,Env,Env,11,Q12,Energy,101,,JL,TK,1,1,
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.2_11,FALSE,,,,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood]",Driver,Env,,11,Q12,Energy,101,,JL,TK,2,0,
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.2_12,FALSE,Other,Other,1,Other,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Food and feed,Driver,Env,Env,12,Q12,Food,102,,JL,TK,1,1,
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.2_12,FALSE,,,,,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Food and feed,Driver,Env,,12,Q12,Food,102,,JL,TK,2,0,
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.2_13,FALSE,Other,Other,1,Other,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",Driver,Env,Env,13,Q12,Materials,103,,JL,TK,1,1,
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.2_13,FALSE,,,,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",Driver,Env,,13,Q12,Materials,103,,JL,TK,2,0,
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.2_15,FALSE,Other,Other,1,Other,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",Driver,Env,Env,15,Q12,MaintainOpts,105,,JL,TK,1,1,
R_3me0AOlwT1SpyQ8,TK,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.2_15,FALSE,,,,,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",Driver,Env,,15,Q12,MaintainOpts,105,,JL,TK,2,0,
R_1ffTHyis8NbyFIo,JL,Exploring the complex relations between water resources and social indicators: The Biobio Basin (Chile),Q25.2_16,FALSE,Other,Other,1,Other,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Driver,Env,Env,16,Q12,CulturePsych,106,,JL,TK,1,1,
